EMD_CODE,total_trips,improve_trips,avg_deviation_ratio,avg_mean_confidence,avg_longest_deviation,avg_longest_deviation_ratio,avg_separation,improve_ratio,improve_ratio_lower_bound,deviation_norm,longest_dev_norm,longest_dev_ratio_norm,needs_attention,severity_score,improve_ratio_pct,improve_ratio_lower_bound_pct,priority_rank
11350103,12,8,0.38461545716043627,0.9494011516888047,122.5,0.18923128854241258,1.2637101267026725,0.6666666666666666,0.3906175873976139,0.6841940670985841,0.3863140311221696,0.44827870848982676,True,0.49022275552634753,66.66666666666666,39.06175873976139,21
11260106,9,6,0.37445069829092537,0.957925254018287,176.22222222222223,0.22980381739921757,1.3103920564598326,0.6666666666666666,0.35419734749908977,0.6584960165384672,0.5932297661920368,0.565941418352047,True,0.48783576238149445,66.66666666666666,35.419734749908976,22
11380107,26,15,0.3964659111807673,0.9511736637962305,82.6923076923077,0.16368287232837744,1.3414138176909394,0.5769230769230769,0.3894829692111983,0.7141538104121469,0.23299129846957142,0.37418680519632375,True,0.483824988768508,57.692307692307686,38.94829692111983,23
11530102,85,46,0.34736447136925064,0.9565446313895131,97.56470588235294,0.18482804109234977,1.4221063045354991,0.5411764705882353,0.43576147559119544,0.590017930845374,0.29027361249998457,0.4355090330033207,True,0.4819879236498741,54.11764705882353,43.57614755911954,24
28110146,30,18,0.31239926819296215,0.9582269141549598,49.03333333333333,0.2270617609672464,2.9237016782295493,0.6,0.42320052498273836,0.5016205993784981,0.10335087904730693,0.5579892941075967,True,0.47368430112643795,60.0,42.32005249827384,25
11380101,7,5,0.3888618429392719,0.9556435835590943,80.42857142857143,0.17710772719799192,1.428326772640764,0.7142857142857143,0.35892909014821267,0.6949295737488791,0.22427232457683569,0.413119670560493,True,0.4705673513108687,71.42857142857143,35.892909014821264,26
41570107,10,7,0.3407215091616893,0.9721858955996712,95.8,0.20121004364355038,1.4047478383329601,0.7,0.3967732199795652,0.5732235158601938,0.2834766968154704,0.4830177998328938,True,0.4669572247144195,70.0,39.67732199795652,27
11560133,19,11,0.3605407337230745,0.9578972890922025,102.21052631578948,0.20240713656628606,1.4852974077530954,0.5789473684210527,0.3627555146516011,0.6233295185090588,0.3081673873704792,0.4864894394179708,True,0.46567450076211236,57.89473684210527,36.27555146516011,28
28237104,7,5,0.3601601266709663,0.9739399229975619,77.71428571428571,0.18608084076426754,1.9393633105917871,0.7142857142857143,0.35892909014821267,0.6223672862127325,0.2138180209287496,0.43914222542355663,True,0.4540031760226374,71.42857142857143,35.892909014821264,29
11440110,7,5,0.3304581287876262,0.9606276659401587,99.42857142857143,0.20729755552308157,1.2263239409092672,0.7142857142857143,0.35892909014821267,0.5472761351936936,0.2974524501134381,0.5006719408057693,True,0.44378177379336825,71.42857142857143,35.892909014821264,30
